time,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,uvIndex,visibility
1324339200,71.67,72.44,66.21,0.8300000000000001,1009.8,6.91,330.0,0.75,0.0,6.216
1324425600,73.45,74.91,71.61,0.9400000000000001,1009.6,4.61,350.0,0.75,0.0,6.216
1324512000,75.25,77.17,75.19,1.0,1009.9,0.0,,0.44,0.0,1.862
1324598400,75.25,76.64,71.61,0.88,1009.6,4.61,30.0,0.44,0.0,6.216
1324684800,73.45,74.16,66.21,0.78,1010.3,6.91,20.0,0.75,0.0,6.216
1324771200,66.27,66.48,60.8,0.8300000000000001,1012.5,5.74,0.0,0.44,0.0,3.73
1324857600,66.27,66.48,60.8,0.8300000000000001,1013.5,5.74,350.0,0.44,0.0,5.591
1324944000,71.67,72.95,69.81,0.9400000000000001,1012.0,4.61,0.0,0.75,0.0,5.591
1325030400,73.45,75.18,73.39,1.0,1013.7,4.61,11.0,0.75,0.0,3.108
1325116800,71.67,72.44,66.21,0.8300000000000001,1012.8,2.29,11.0,0.44,0.0,6.216
1325203200,73.45,74.65,69.81,0.88,1012.4,4.61,0.0,0.44,0.0,6.216
1325289600,73.45,74.91,71.61,0.9400000000000001,1013.1,4.61,11.0,0.75,0.0,6.216
